Class,Feature 1,Feature 2
1.0,1.2594059338440409,1.3552083218370952
1.0,1.7131116593815883,1.921355290796912
1.0,1.4658839182439336,0.7041104111385328
1.0,2.866893485480267,2.3530337933054026
1.0,0.6994576607666254,1.3692419335318171
1.0,2.5585298299079975,1.241549253438889
1.0,2.4984022518166196,1.4164526259736159
1.0,-0.5105906268457212,-0.5751393527267374
1.0,0.21676923359369027,0.6017830718514212
1.0,0.07272207466992175,0.6087360638048906
1.0,0.6859250389245223,-1.270797607535731
1.0,1.973925443177519,0.29051776069164204
1.0,1.8398464395935579,1.3487845564555703
1.0,1.0795307961138148,0.6388299416918028
1.0,1.6209689408858978,0.5733113144287476
1.0,1.8946533764081943,0.9403425385572342
1.0,2.29400053210666,0.471644260865391
1.0,2.616471061166817,0.9844858533165078
1.0,0.16173060661672622,0.24042766723539
1.0,-0.7394061107740066,1.038446954858254
1.0,-1.1850957395392667,0.9502318607513414
1.0,2.494273463379894,1.652666210585178
1.0,3.4582982152395614,0.6617282395649717
1.0,1.278792135088424,1.5308084049096289
1.0,-0.46102716362935525,1.1364480094611307
1.0,0.4822362555799081,1.6570163294060478
1.0,1.8958166885031769,2.722256824576605
1.0,0.3021983095812344,0.2972467340826972
1.0,1.06997790347858,0.7330391545876112
1.0,1.0618529240943453,2.684404461763755
1.0,1.7999046811618662,0.514160300979839
1.0,0.8550638535605736,4.339195936815778
1.0,0.6057503212282125,1.439752964039266
1.0,1.4942007637751584,1.3791931377994013
1.0,1.1798057174123762,1.357385506181768
1.0,1.0418522041528209,2.8514614431383407
1.0,1.4426285498913634,2.195661080828236
1.0,0.18319923283390827,0.24101209542566981
1.0,1.1468244482347913,2.7829107993661695
1.0,-0.04594622023082762,-0.33821773376649156
1.0,0.8209798523511174,1.7345361007285598
1.0,0.38144200888676116,0.15124532675143898
1.0,1.258219567554325,2.433647453311755
1.0,0.1325012770894768,2.511441614851142
1.0,2.951994545538273,1.1115447620824714
1.0,0.5773651250353941,3.065080944180194
1.0,0.41072686572123884,0.1164247160641313
1.0,2.0663947372169735,1.7557808446644487
1.0,-0.20414142049798678,2.263175320510965
1.0,2.3394456951934264,-0.6449498575573813
1.0,0.4475018266221409,0.535128932108248
1.0,0.9147165879074771,1.5776960485240052
1.0,0.00039224535515680614,1.6062105359074184
1.0,0.5880503792861176,2.2435061001017194
1.0,1.9900592805623092,1.6857057590908169
1.0,1.4844448061336863,-0.4748526118265948
1.0,0.6058273549738793,-0.07011483528430684
1.0,2.0558512626142127,0.8301943554658117
1.0,0.3040341996172603,2.791670183925171
1.0,0.5601888846802427,0.9338598685284499
1.0,1.4392169379210253,-0.7423406971137394
1.0,0.6409205800296078,0.10601331646037726
1.0,1.0483517879313908,-0.19639670343237103
1.0,-1.3484992241418277,0.9832636975592246
1.0,2.514317927402141,1.7272677243783916
1.0,2.336594549288302,0.7898590472340288
1.0,1.0367423885552032,1.678556598951633
1.0,1.5350703899550353,0.5737093303074873
1.0,0.7105724867535461,1.8159927408322665
1.0,2.500817288811209,0.9454300532275215
1.0,0.6613252160560761,0.7923521355924765
1.0,0.9393318166458752,0.9141475136464973
1.0,1.9961491694954332,-0.08668567020122109
1.0,2.0249128496158373,0.49527976879770597
1.0,1.4381971969564367,-0.15695877080740273
1.0,2.167026196415497,-1.3903876018038916
1.0,1.9620127232390945,2.916882186848196
1.0,2.279827605736224,-0.4151381383036217
1.0,1.0755863035044742,1.054272490625833
1.0,2.5510875959359947,2.912953985268522
1.0,1.3987246465003764,-0.2263678614815665
1.0,-0.159000087133365,-0.31398483894725593
1.0,1.10730229044621,0.6663940669259598
1.0,0.9499371171396607,1.0660850139686644
1.0,-0.2276503887559027,1.3663497147695527
1.0,0.28384229465589605,1.3941214500223922
